symbol,quotedate,expiration,entry_date,entry_stock_price,put_entry_delta,put_entry_mid,put_exit_mid,put_profit
A,2017-04-21,2017-04-21,2017-03-14,52.21,-0.1129,0.2,0.14,0.06
A,2017-08-18,2017-08-18,2017-07-13,61.19,-0.1948,0.445,0.005,0.44
A,2017-09-15,2017-09-15,2017-08-09,59.68,-0.1618,0.41500000000000004,0.015,0.4
A,2018-01-19,2018-01-19,2017-12-08,67.38,-0.1463,0.35,0.015,0.33499999999999996
A,2018-01-19,2018-01-19,2017-12-20,67.4,-0.1145,0.21000000000000002,0.015,0.195
A,2018-02-16,2018-02-16,2018-01-12,71.73,-0.19260000000000002,0.515,0.005,0.51
A,2018-07-20,2018-07-20,2018-06-21,63.04,-0.2159,0.525,0.01,0.515
A,2018-11-16,2018-11-16,2018-10-12,66.24,-0.1444,0.37,0.065,0.305
A,2018-11-16,2018-11-16,2018-10-16,67.46000000000001,-0.14,0.305,0.02,0.285
A,2018-12-21,2018-12-21,2018-11-20,67.52,-0.128,0.455,0.005,0.45
A,2012-04-20,2012-04-20,2012-03-19,45.36,-0.1781,0.395,0.02,0.375
A,2012-05-18,2012-05-18,2012-04-27,42.56,-0.1612,0.34,0.295,0.04500000000000004
A,2012-10-19,2012-10-19,2012-09-26,38.27,-0.1951,0.305,0.25,0.05499999999999999
A,2013-02-15,2013-02-15,2013-01-17,43.88,-0.14200000000000002,0.28500000000000003,0.005,0.28
A,2013-02-15,2013-02-15,2013-01-25,45.29,-0.1456,0.245,0.01,0.235
A,2013-03-15,2013-03-15,2013-03-01,41.93,-0.1749,0.2,0.005,0.195
A,2013-07-19,2013-07-19,2013-06-26,42.34,-0.13770000000000002,0.22999999999999998,0.01,0.21999999999999997
A,2013-11-15,2013-11-15,2013-10-21,51.99,-0.1769,0.46,0.005,0.455
A,2013-12-20,2013-12-20,2013-11-21,54.1,-0.1263,0.235,0.01,0.22499999999999998
A,2013-12-20,2013-12-20,2013-11-25,53.11,-0.16290000000000002,0.28500000000000003,0.01,0.275
A,2014-01-17,2014-01-17,2013-12-30,57.32,-0.2096,0.35,0.01,0.33999999999999997
A,2014-05-16,2014-05-16,2014-04-30,54.03,-0.1457,0.28500000000000003,0.03,0.255
A,2014-10-17,2014-10-17,2014-10-03,56.910000000000004,-0.2126,0.28500000000000003,2.665,-2.38
A,2015-02-20,2015-02-20,2015-01-28,38,-0.18480000000000002,0.34500000000000003,0.025,0.32
A,2015-03-20,2015-03-20,2015-02-05,39.53,-0.16570000000000001,0.405,0.045,0.36000000000000004
A,2015-08-21,2015-08-21,2015-07-07,39.79,-0.1381,0.275,0.02,0.255
A,2015-09-18,2015-09-18,2015-08-07,39.99,-0.11370000000000001,0.23,0.17,0.06
A,2015-09-18,2015-09-18,2015-08-11,39.42,-0.1124,0.21500000000000002,0.17,0.04500000000000001
A,2016-05-20,2016-05-20,2016-05-02,41.71,-0.1481,0.21,0.01,0.19999999999999998
A,2016-06-17,2016-06-17,2016-05-06,41.43,-0.1539,0.33999999999999997,0.125,0.21499999999999997
A,2016-07-15,2016-07-15,2016-06-14,44.910000000000004,-0.22130000000000002,0.43000000000000005,0.005,0.42500000000000004
A,2016-10-21,2016-10-21,2016-10-05,47.15,-0.1658,0.185,0.105,0.08
A,2017-08-18,2017-08-18,2017-07-17,61.550000000000004,-0.1454,0.745,0.005,0.74
A,2017-09-15,2017-09-15,2017-08-17,60.86,-0.1831,0.34500000000000003,0.015,0.33
A,2017-10-20,2017-10-20,2017-09-21,65.92,-0.1449,0.23,0.01,0.22
A,2018-01-19,2018-01-19,2017-12-12,67.06,-0.152,0.34500000000000003,0.015,0.33
A,2018-02-16,2018-02-16,2018-01-16,71.23,-0.1116,0.275,0.035,0.24000000000000002
A,2018-06-15,2018-06-15,2018-05-17,63.59,-0.17980000000000002,0.4,0.005,0.395
A,2018-11-16,2018-11-16,2018-10-24,61.13,-0.1297,0.365,0.07,0.295
A,2012-03-16,2012-03-16,2012-02-13,43.84,-0.1729,0.565,0.01,0.5549999999999999
A,2012-04-20,2012-04-20,2012-03-23,44.300000000000004,-0.1816,0.4,0.015,0.385
A,2013-01-18,2013-01-18,2012-12-17,40.74,-0.1366,0.26,0.005,0.255
A,2013-01-18,2013-01-18,2012-12-21,41.050000000000004,-0.1651,0.3,0.005,0.295
A,2013-05-17,2013-05-17,2013-04-17,42.19,-0.13520000000000001,0.29000000000000004,0.01,0.28
A,2013-05-17,2013-05-17,2013-04-25,42.730000000000004,-0.1346,0.245,0.01,0.235
A,2013-06-21,2013-06-21,2013-05-22,46.24,-0.1797,0.38,0.045,0.335
A,2013-10-18,2013-10-18,2013-09-20,52.15,-0.1356,0.275,0.015,0.26
A,2013-10-18,2013-10-18,2013-09-24,51.6,-0.13620000000000002,0.24,0.015,0.22499999999999998
A,2014-03-21,2014-03-21,2014-02-27,56.36,-0.1313,0.22999999999999998,0.025,0.205
A,2014-05-16,2014-05-16,2014-04-03,56.6,-0.1973,0.5900000000000001,0.01,0.5800000000000001
A,2014-08-15,2014-08-15,2014-07-29,56.03,-0.1714,0.36,0.025,0.33499999999999996
A,2014-09-19,2014-09-19,2014-09-02,58.07,-0.1296,0.135,0.005,0.13
A,2015-02-20,2015-02-20,2015-01-05,39.800000000000004,-0.1784,0.595,0.025,0.57
A,2015-06-19,2015-06-19,2015-05-29,41.19,-0.06720000000000001,0.04,0.05,-0.010000000000000002
A,2015-12-18,2015-12-18,2015-11-05,38.300000000000004,-0.1981,0.475,0.05,0.425
A,2016-04-15,2016-04-15,2016-03-09,38.13,-0.1927,0.39,0.1,0.29000000000000004
A,2016-04-15,2016-04-15,2016-04-01,40.31,-0.0872,0.075,0.1,-0.02500000000000001
A,2016-09-16,2016-09-16,2016-08-04,46.83,-0.1426,0.26,0.125,0.135
A,2016-10-21,2016-10-21,2016-09-12,45.75,-0.177,0.37,0.025,0.345
A,2017-01-20,2017-01-20,2017-01-03,46.49,-0.0911,0.08,0.055,0.025
A,2017-02-17,2017-02-17,2017-01-11,49.25,-0.1904,0.53,0.05,0.48000000000000004
A,2017-07-21,2017-07-21,2017-06-08,60.15,-0.105,0.2,0.015,0.185
A,2017-07-21,2017-07-21,2017-06-12,58.99,-0.15410000000000001,0.31000000000000005,0.015,0.29500000000000004
A,2017-07-21,2017-07-21,2017-06-16,59.51,-0.117,0.21,0.015,0.195
A,2017-12-15,2017-12-15,2017-11-15,67.31,-0.1721,0.485,0.06,0.425
A,2018-05-18,2018-05-18,2018-04-12,67.2,-0.124,0.355,0.005,0.35
A,2018-05-18,2018-05-18,2018-04-16,68.17,-0.1797,0.48,0.01,0.47
A,2018-05-18,2018-05-18,2018-04-20,67.55,-0.171,0.47000000000000003,0.01,0.46
A,2018-10-19,2018-10-19,2018-09-19,69.56,-0.13390000000000002,0.235,0.30000000000000004,-0.06500000000000006
A,2012-02-17,2012-02-17,2012-01-09,38.38,-0.1505,0.495,0.015,0.48
A,2012-02-17,2012-02-17,2012-01-13,39.06,-0.158,0.51,0.015,0.495
A,2012-03-16,2012-03-16,2012-02-17,43.14,-0.156,0.38,0.01,0.37
A,2012-03-16,2012-03-16,2012-02-21,42.61,-0.1621,0.345,0.01,0.33499999999999996
A,2012-07-20,2012-07-20,2012-06-13,39,-0.15460000000000002,0.475,0.005,0.47
A,2012-08-17,2012-08-17,2012-07-18,38.36,-0.18580000000000002,0.435,0.005,0.43
A,2012-08-17,2012-08-17,2012-07-26,36.61,-0.1535,0.31500000000000006,0.005,0.31000000000000005
A,2013-06-21,2013-06-21,2013-05-30,46.050000000000004,-0.16620000000000001,0.3,0.045,0.255
A,2013-11-15,2013-11-15,2013-10-29,51.7,-0.1597,0.34,0.005,0.335
A,2014-03-21,2014-03-21,2014-02-19,55.94,-0.19010000000000002,0.43500000000000005,0.025,0.41000000000000003
A,2014-07-18,2014-07-18,2014-06-24,57.660000000000004,-0.2054,0.385,0.025,0.36
A,2014-08-15,2014-08-15,2014-07-25,56.53,-0.1595,0.345,0.025,0.31999999999999995
A,2014-09-19,2014-09-19,2014-08-29,57.17,-0.1698,0.2,0.005,0.195
A,2015-01-16,2015-01-16,2014-12-24,41.13,-0.1655,0.28500000000000003,0.04,0.24500000000000002
A,2015-06-19,2015-06-19,2015-06-02,41.11,-0.0736,0.049999999999999996,0.05,-6.938893903907228e-18
A,2015-10-16,2015-10-16,2015-10-01,33.745,-0.1816,0.25,0.23,0.01999999999999999
A,2015-11-20,2015-11-20,2015-10-05,35.34,-0.1495,0.34,0.135,0.20500000000000002
A,2015-12-18,2015-12-18,2015-11-09,37.92,-0.2122,0.495,0.05,0.445
A,2016-01-15,2016-01-15,2015-12-10,41.25,-0.1645,0.34500000000000003,0.44,-0.09499999999999997
A,2016-03-18,2016-03-18,2016-03-01,38.59,-0.1044,0.11,0.005,0.105
A,2016-05-20,2016-05-20,2016-04-05,39.26,-0.13970000000000002,0.30000000000000004,0.04,0.26000000000000006
A,2016-10-21,2016-10-21,2016-09-08,47.02,-0.10060000000000001,0.175,0.025,0.15
A,2017-03-17,2017-03-17,2017-02-07,49.64,-0.1395,0.29000000000000004,0.065,0.22500000000000003
A,2017-06-16,2017-06-16,2017-05-04,56.7,-0.1711,0.39,0.015,0.375
A,2017-12-15,2017-12-15,2017-11-07,68.25,-0.1558,0.49000000000000005,0.02,0.47000000000000003
A,2018-04-20,2018-04-20,2018-03-08,69.85000000000001,-0.1882,0.5700000000000001,0.005,0.5650000000000001
A,2018-06-15,2018-06-15,2018-05-21,65.55,-0.1956,0.41000000000000003,0.01,0.4
A,2018-09-21,2018-09-21,2018-08-15,64.73,-0.1685,0.45,0.01,0.44
A,2018-10-19,2018-10-19,2018-09-11,67.62,-0.1223,0.27,0.015,0.255
A,2012-03-16,2012-03-16,2012-02-24,43.02,-0.1741,0.325,0.01,0.315
A,2012-03-16,2012-03-16,2012-02-28,43.63,-0.1849,0.31500000000000006,0.01,0.30500000000000005
A,2012-07-20,2012-07-20,2012-06-28,37.72,-0.1335,0.245,0.005,0.24
A,2012-12-21,2012-12-21,2012-11-23,36.88,-0.1389,0.195,0.005,0.19
A,2012-12-21,2012-12-21,2012-11-27,37.34,-0.1741,0.25,0.005,0.245
A,2013-09-20,2013-09-20,2013-08-23,47.68,-0.1864,0.325,0.005,0.32
A,2013-11-15,2013-11-15,2013-10-28,51.49,-0.176,0.385,0.005,0.38
A,2013-11-15,2013-11-15,2013-11-01,51.1,-0.1806,0.355,0.005,0.35
A,2013-12-20,2013-12-20,2013-11-05,51.21,-0.10890000000000001,0.29500000000000004,0.01,0.28500000000000003
A,2014-09-19,2014-09-19,2014-08-05,55.24,-0.1602,0.465,0.07,0.395
A,2015-01-16,2015-01-16,2014-12-04,42.27,-0.1555,0.385,0.04,0.34500000000000003
A,2015-01-16,2015-01-16,2014-12-08,41.51,-0.1661,0.355,0.04,0.315
A,2015-01-16,2015-01-16,2014-12-31,40.94,-0.1464,0.17500000000000002,0.04,0.135
A,2015-03-20,2015-03-20,2015-02-12,40.02,-0.1178,0.25,0.045,0.20500000000000002
A,2015-06-19,2015-06-19,2015-05-05,41.59,-0.1369,0.26,0.05,0.21000000000000002
A,2015-07-17,2015-07-17,2015-06-05,40.31,-0.161,0.225,0.065,0.16
A,2015-07-17,2015-07-17,2015-06-09,40.12,-0.1642,0.235,0.065,0.16999999999999998
A,2015-11-20,2015-11-20,2015-10-08,36.01,-0.13190000000000002,0.305,0.135,0.16999999999999998
A,2015-12-18,2015-12-18,2015-11-12,37.49,-0.11520000000000001,0.22000000000000003,0.125,0.09500000000000003
A,2015-12-18,2015-12-18,2015-11-16,37.33,-0.1129,0.22,0.125,0.095
A,2016-04-15,2016-04-15,2016-03-16,38.980000000000004,-0.1829,0.265,0.1,0.165
A,2016-05-20,2016-05-20,2016-04-12,39.75,-0.1017,0.18,0.04,0.13999999999999999
A,2016-08-19,2016-08-19,2016-07-07,44.42,-0.1525,0.315,0.035,0.28
A,2016-09-16,2016-09-16,2016-08-11,48.13,-0.18330000000000002,0.37,0.21500000000000002,0.15499999999999997
A,2016-09-16,2016-09-16,2016-08-15,48.44,-0.1701,0.345,0.21500000000000002,0.12999999999999995
A,2017-02-17,2017-02-17,2017-01-10,48.1,-0.1095,0.23500000000000001,0.025,0.21000000000000002
A,2017-02-17,2017-02-17,2017-01-18,48.25,-0.1461,0.8,0.065,0.7350000000000001
A,2017-11-17,2017-11-17,2017-10-18,66.44,-0.1491,0.26,0.005,0.255
A,2018-04-20,2018-04-20,2018-03-15,70.18,-0.153,0.385,0.005,0.38
A,2018-04-20,2018-04-20,2018-03-19,69.34,-0.1882,0.55,0.005,0.545
A,2018-05-18,2018-05-18,2018-04-23,68.07000000000001,-0.1651,0.49,0.01,0.48
A,2018-09-21,2018-09-21,2018-08-22,65.65,-0.18130000000000002,0.345,0.01,0.33499999999999996
A,2012-06-15,2012-06-15,2012-05-03,42.21,-0.1458,0.44,0.01,0.43
A,2012-10-19,2012-10-19,2012-09-05,36.74,-0.1709,0.42000000000000004,0.005,0.41500000000000004
A,2013-03-15,2013-03-15,2013-01-31,44.78,-0.1746,0.42500000000000004,0.01,0.41500000000000004
A,2013-03-15,2013-03-15,2013-02-04,44.26,-0.15180000000000002,0.365,0.005,0.36
A,2013-07-19,2013-07-19,2013-06-05,44.53,-0.161,0.445,0.01,0.435
A,2013-07-19,2013-07-19,2013-07-02,43.09,-0.179,0.22999999999999998,0.01,0.21999999999999997
A,2013-09-20,2013-09-20,2013-08-14,46.51,-0.14730000000000001,0.365,0.005,0.36
A,2013-12-20,2013-12-20,2013-11-04,51.21,-0.1109,0.305,0.01,0.295
A,2013-12-20,2013-12-20,2013-11-12,51.2,-0.0892,0.20500000000000002,0.01,0.195
A,2014-06-20,2014-06-20,2014-05-14,55.85,-0.1121,0.265,0.02,0.24500000000000002
A,2014-10-17,2014-10-17,2014-09-12,58.6,-0.1721,0.35,2.665,-2.315
A,2014-11-21,2014-11-21,2014-10-13,52.79,-0.17650000000000002,0.5,4.5,-4
A,2015-03-20,2015-03-20,2015-02-11,39.33,-0.1447,0.31,0.045,0.265
A,2015-08-21,2015-08-21,2015-07-13,39.96,-0.11170000000000001,0.23,0.02,0.21000000000000002
A,2015-08-21,2015-08-21,2015-07-21,39.57,-0.1072,0.165,0.02,0.14500000000000002
A,2016-01-15,2016-01-15,2015-12-16,41.43,-0.1497,0.28500000000000003,0.44,-0.15499999999999997
A,2016-01-15,2016-01-15,2015-12-24,42.14,-0.22440000000000002,0.37,2.83,-2.46
A,2016-05-20,2016-05-20,2016-04-15,40.910000000000004,-0.1574,0.28,0.01,0.27
A,2016-05-20,2016-05-20,2016-04-19,41.400000000000006,-0.1222,0.20500000000000002,0.01,0.195
A,2016-06-17,2016-06-17,2016-05-16,42.94,-0.2099,0.47,0.01,0.45999999999999996
A,2016-06-17,2016-06-17,2016-05-20,44.89,-0.1995,0.32,0.025,0.295
A,2016-06-17,2016-06-17,2016-05-24,45.03,-0.1585,0.21000000000000002,0.025,0.18500000000000003
A,2016-10-21,2016-10-21,2016-09-14,44.86,-0.10930000000000001,0.22499999999999998,0.155,0.06999999999999998
A,2016-10-21,2016-10-21,2016-09-22,46.67,-0.0921,0.135,0.025,0.11000000000000001
A,2017-04-21,2017-04-21,2017-03-28,53.44,-0.1371,0.185,0.025,0.16
A,2017-07-21,2017-07-21,2017-06-22,60.61,-0.1768,0.31500000000000006,0.01,0.30500000000000005
A,2017-08-18,2017-08-18,2017-07-27,59.910000000000004,-0.1187,0.2,0.005,0.195
A,2017-09-15,2017-09-15,2017-08-23,62.77,-0.17170000000000002,0.26,0.005,0.255
A,2017-09-15,2017-09-15,2017-08-31,64.72,-0.1564,0.165,0.015,0.15000000000000002
A,2018-01-19,2018-01-19,2017-12-22,67.35,-0.1013,0.15000000000000002,0.015,0.135
A,2018-10-19,2018-10-19,2018-09-25,70.38,-0.18810000000000002,0.35,3.0200000000000005,-2.6700000000000004
A,2018-12-21,2018-12-21,2018-12-04,72.91,-0.1379,0.34500000000000003,4.225,-3.8799999999999994
A,2012-04-20,2012-04-20,2012-03-07,43.46,-0.1438,0.445,0.01,0.435
A,2012-05-18,2012-05-18,2012-04-11,42.47,-0.1713,0.51,0.025,0.485
A,2012-08-17,2012-08-17,2012-07-06,37.97,-0.145,0.41000000000000003,0.005,0.405
A,2012-09-21,2012-09-21,2012-08-10,40.53,-0.1562,0.42500000000000004,0.015,0.41000000000000003
A,2012-10-19,2012-10-19,2012-09-10,38.26,-0.1809,0.395,0.01,0.385
A,2013-02-15,2013-02-15,2013-01-09,43.35,-0.1839,0.41500000000000004,0.005,0.41000000000000003
A,2013-06-21,2013-06-21,2013-05-06,42,-0.18030000000000002,0.495,0.02,0.475
A,2013-11-15,2013-11-15,2013-10-09,49.95,-0.1529,0.44,0.005,0.435
A,2013-11-15,2013-11-15,2013-10-17,52.65,-0.1462,0.365,0.005,0.36
A,2014-09-19,2014-09-19,2014-08-13,54.78,-0.15180000000000002,0.385,0.07,0.315
A,2015-02-20,2015-02-20,2015-01-12,40.11,-0.1365,0.355,0.025,0.32999999999999996
A,2015-02-20,2015-02-20,2015-01-16,38.25,-0.113,0.24,0.01,0.22999999999999998
A,2015-02-20,2015-02-20,2015-01-20,37.93,-0.0974,0.195,0.01,0.185
A,2015-03-20,2015-03-20,2015-02-20,41.95,-0.08750000000000001,0.12,0.01,0.11
A,2015-11-20,2015-11-20,2015-10-16,35.78,-0.1338,0.29000000000000004,0.135,0.15500000000000003
A,2016-05-20,2016-05-20,2016-04-20,41.52,-0.117,0.195,0.01,0.185
A,2016-07-15,2016-07-15,2016-06-02,45.900000000000006,-0.1511,0.27,0.005,0.265
A,2016-09-16,2016-09-16,2016-08-19,47.62,-0.1558,0.22,0.21500000000000002,0.004999999999999977
A,2016-10-21,2016-10-21,2016-09-23,46.61,-0.0893,0.09000000000000001,0.025,0.065
A,2017-02-17,2017-02-17,2017-01-26,48.17,-0.1613,0.705,0.065,0.6399999999999999
A,2017-07-21,2017-07-21,2017-06-27,58.88,-0.1253,0.195,0.015,0.18
A,2017-07-21,2017-07-21,2017-07-05,59.77,-0.155,0.71,0.015,0.695
A,2017-08-18,2017-08-18,2017-08-01,59.94,-0.0965,0.14,0.005,0.135
A,2017-11-17,2017-11-17,2017-10-26,67.71000000000001,-0.2048,0.35,0.015,0.33499999999999996
A,2017-12-15,2017-12-15,2017-11-30,69.24,-0.0932,0.125,0.05,0.075
A,2018-01-19,2018-01-19,2017-12-04,66.24,-0.12250000000000001,0.35,0.015,0.33499999999999996
A,2018-02-16,2018-02-16,2018-01-04,68.8,-0.1292,0.375,0.01,0.365
A,2018-02-16,2018-02-16,2018-01-08,70.05,-0.1663,0.475,0.035,0.43999999999999995
A,2018-06-15,2018-06-15,2018-05-09,68.13,-0.1766,0.635,0.01,0.625
A,2018-11-16,2018-11-16,2018-10-04,70.66,-0.15,0.45999999999999996,0.09,0.37
A,2018-12-21,2018-12-21,2018-11-12,64.5,-0.159,0.59,0.015,0.575
A,2012-03-16,2012-03-16,2012-02-23,43.410000000000004,-0.15310000000000001,0.28500000000000003,0.01,0.275
A,2012-04-20,2012-04-20,2012-03-29,44.46,-0.1411,0.25,0.015,0.235
A,2012-04-20,2012-04-20,2012-04-02,44.87,-0.1542,0.235,0.02,0.215
A,2012-06-15,2012-06-15,2012-05-07,40.86,-0.1627,0.505,0.02,0.485
A,2012-09-21,2012-09-21,2012-08-28,36.95,-0.13340000000000002,0.19,0.015,0.175
A,2013-03-15,2013-03-15,2013-02-08,45.08,-0.1517,0.345,0.01,0.33499999999999996
A,2013-08-16,2013-08-16,2013-07-10,45.31,-0.1448,0.335,0.005,0.33
A,2013-12-20,2013-12-20,2013-11-08,50.78,-0.1077,0.27,0.01,0.26
A,2014-01-17,2014-01-17,2013-12-05,53.5,-0.14070000000000002,0.325,0.01,0.315
A,2014-01-17,2014-01-17,2013-12-09,55.06,-0.12040000000000001,0.275,0.01,0.265
A,2014-01-17,2014-01-17,2013-12-13,55.160000000000004,-0.10940000000000001,0.22999999999999998,0.01,0.21999999999999997
A,2014-05-16,2014-05-16,2014-04-09,55.57,-0.13520000000000001,0.375,0.03,0.345
A,2014-10-17,2014-10-17,2014-09-08,57.655,-0.1073,0.185,0.27,-0.08500000000000002
A,2014-10-17,2014-10-17,2014-09-16,57.910000000000004,-0.19210000000000002,0.365,2.665,-2.3
A,2014-11-21,2014-11-21,2014-10-17,52.27,-0.12380000000000001,0.41500000000000004,2.835,-2.42
A,2015-02-20,2015-02-20,2015-01-07,39.7,-0.18050000000000002,0.575,0.025,0.5499999999999999
A,2015-03-20,2015-03-20,2015-02-19,41.15,-0.1273,0.185,0.01,0.175
A,2015-04-17,2015-04-17,2015-03-18,42.12,-0.21580000000000002,0.325,0.075,0.25
A,2015-08-21,2015-08-21,2015-07-17,39.94,-0.1095,0.22999999999999998,0.02,0.21
A,2016-11-18,2016-11-18,2016-10-27,43.38,-0.1638,0.28500000000000003,0.035,0.25
A,2017-03-17,2017-03-17,2017-02-17,51.63,-0.1106,0.155,0.06,0.095
A,2017-03-17,2017-03-17,2017-02-21,51.35,-0.09380000000000001,0.115,0.06,0.05500000000000001
A,2017-04-21,2017-04-21,2017-03-24,53.08,-0.1766,0.31500000000000006,0.025,0.29000000000000004
A,2017-08-18,2017-08-18,2017-07-19,61.38,-0.1738,0.385,0.005,0.38
A,2017-08-18,2017-08-18,2017-07-31,59.79,-0.11800000000000001,0.19,0.005,0.185
A,2018-01-19,2018-01-19,2017-12-26,67.25,-0.1269,0.185,0.015,0.16999999999999998
A,2018-06-15,2018-06-15,2018-05-31,61.92,-0.0898,0.135,0.005,0.13
A,2018-07-20,2018-07-20,2018-06-04,63.38,-0.1198,0.315,0.02,0.295
A,2018-11-16,2018-11-16,2018-10-03,72.12,-0.179,0.54,2.55,-2.01
A,2018-11-16,2018-11-16,2018-10-26,62.730000000000004,-0.15660000000000002,0.45,0.075,0.375
A,2018-11-16,2018-11-16,2018-10-30,63.64,-0.11750000000000001,0.29500000000000004,0.075,0.22000000000000003
A,2012-05-18,2012-05-18,2012-04-10,42.300000000000004,-0.146,0.44,0.025,0.415
A,2012-05-18,2012-05-18,2012-04-18,42.32,-0.15760000000000002,0.405,0.025,0.38
A,2012-06-15,2012-06-15,2012-05-11,39.45,-0.1642,0.46499999999999997,0.015,0.44999999999999996
A,2012-10-19,2012-10-19,2012-09-13,38.38,-0.1575,0.305,0.01,0.295
A,2012-11-16,2012-11-16,2012-10-22,36,-0.1625,0.29000000000000004,0.01,0.28
A,2013-03-15,2013-03-15,2013-02-12,44.62,-0.1578,0.33,0.01,0.32
A,2013-07-19,2013-07-19,2013-06-13,44.49,-0.18030000000000002,0.42000000000000004,0.01,0.41000000000000003
A,2013-08-16,2013-08-16,2013-07-18,45.900000000000006,-0.1537,0.335,0.005,0.33
A,2013-08-16,2013-08-16,2013-07-22,46.800000000000004,-0.1444,0.29000000000000004,0.005,0.28500000000000003
A,2013-09-20,2013-09-20,2013-08-26,47.6,-0.18130000000000002,0.3,0.005,0.295
A,2014-01-17,2014-01-17,2013-12-17,56.370000000000005,-0.16720000000000002,0.38,0.005,0.375
A,2014-06-20,2014-06-20,2014-05-22,55.54,-0.1653,0.28500000000000003,0.015,0.27
A,2014-06-20,2014-06-20,2014-05-30,56.94,-0.22490000000000002,0.345,0.005,0.33999999999999997
A,2014-11-21,2014-11-21,2014-10-21,54,-0.1421,0.455,4.5,-4.045
A,2015-03-20,2015-03-20,2015-02-23,41.730000000000004,-0.079,0.095,0.01,0.085
A,2015-03-20,2015-03-20,2015-02-27,42.21,-0.1626,0.18,0.05,0.13
A,2015-04-17,2015-04-17,2015-03-26,40.7,-0.0999,0.10500000000000001,0.025,0.08000000000000002
A,2015-04-17,2015-04-17,2015-03-30,41.72,-0.1854,0.185,0.075,0.11
A,2016-02-19,2016-02-19,2016-01-05,40.550000000000004,-0.12040000000000001,0.29000000000000004,0.005,0.28500000000000003
A,2016-02-19,2016-02-19,2016-02-01,37.69,-0.202,0.345,0.005,0.33999999999999997
A,2016-08-19,2016-08-19,2016-07-06,44.47,-0.1456,0.33999999999999997,0.035,0.30499999999999994
A,2016-11-18,2016-11-18,2016-10-31,43.57,-0.1491,0.24000000000000002,0.035,0.20500000000000002
A,2016-12-16,2016-12-16,2016-11-08,45.62,-0.1119,0.845,0.055,0.7899999999999999
A,2017-04-21,2017-04-21,2017-04-05,52.71,-0.1428,0.125,0.025,0.1
A,2017-05-19,2017-05-19,2017-04-13,52.33,-0.14850000000000002,0.30000000000000004,0.12,0.18000000000000005
A,2017-09-15,2017-09-15,2017-08-04,60.13,-0.129,0.30000000000000004,0.015,0.28500000000000003
A,2017-09-15,2017-09-15,2017-08-08,60.14,-0.12890000000000001,0.28500000000000003,0.015,0.27
A,2017-10-20,2017-10-20,2017-09-12,66.14,-0.17200000000000001,0.355,0.01,0.345
A,2018-02-16,2018-02-16,2018-01-03,69.32000000000001,-0.1126,0.32500000000000007,0.01,0.31500000000000006
A,2018-03-16,2018-03-16,2018-02-15,72.02,-0.1786,0.46,0.03,0.43000000000000005
A,2018-07-20,2018-07-20,2018-06-12,66.32000000000001,-0.185,0.475,0.015,0.45999999999999996
A,2018-08-17,2018-08-17,2018-07-13,63.38,-0.12010000000000001,0.325,0.05,0.275
